logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
,STEWARD,Punjabi Grill Bali,,0,0,,,,,0,0,,,0,0,27/12/2022 11:51:29,https://www.jobstreet.co.id/id/job/steward-4158915?jobId=jobstreet-id-job-4158915&sectionRank=21590&token=0~5dbf9dde-81a8-4803-9d43-1d881d35b8bd&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/51139991.jpg,Tutor Geografi SMA,Homeschooling Kak Seto (HSKS) Pusat,"Tangerang Selatan, Banten",0,0,,"Persyaratan 
 Pria/ Wanita berusia maksimal 27 tahun 
 Latar belakang pendidikan minimal S1 dari jurusan Geografi/ Pendidikan Geografi 
 Menguasai aplikasi office 
 Memiliki minat yang tinggi dalam dunia anak & pendidikan 
 Mampu bekerja dalam tim maupun secara mandiri 
 Memiliki kemampuan mengajar yang kreatif 
 Sabar, adaptif, mau bekerja keras, dan mudah bergaul 
 Berpenampilan rapi dan menarik 
 Berwawasan luas",,"
 Deskripsi Pekerjaan
Mengajar siswa/i SMA, 3 hari kerja dalam seminggu
Mengajar di HSKS Pusat, Tangerang Selatan
Mengajar klasikal (10 murid dalam 1 kelas)
Penyusunan RPP
Evaluasi pembelajaran
Mengikuti kegiatan yang diselenggarakan
 ",0,0,Sarjana ,,0,0,20/10/2016 13:15:00,https://jobindo.com/Lowongan-Pekerjaan-tutor-geografi-sma-11415.html
https://jobindo.com/mobile/thumbnails/99642051.jpg,Staff Driver,Wan2try,"Surabaya, Jawa Timur",0,0,,"Persyaratan 
 Pria 
 Umur 22-35 tahun 
 Memiliki Sim B1 
 Dapat mengemudikan truck 
 Dapat bekerja sama dengan team 
 Niat bekerja, rajin dan jujur",,"
 Deskripsi Pekerjaan
Mengirimkan barang kepada costumer
Menguasai wilayah surabaya, sidoarjo, gresik

",2,5,SLTA/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-staff-driver-48572.html
https://image-service-cdn.seek.com.au/84981a9c742807d873cda6533f1811f1bc826895/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Staff Akuntansi dan Pajak,PT Robutech,Surabaya,0,0,Penuh Waktu,"Akuntansi / Keuangan ,  Audit & Pajak",Pegawai (non-manajemen & non-supervisor),"PT Robutech, perusahaan yang bergerak dibidang Konsultasi dan Pengujian Teknik, sedang mencari karyawan baru untuk mengisi posisi sebagai Staff Akuntansi dan Pajak Tanggung Jawab Pekerjaan : Menyusun SPT masa dan tahunan Membuat laporan pajak Collect dan entry PPh 23 Entry PPn, PPh21, 22, 23, 25 dan 4 (ayat 2) Keahlian : Familiar dengan sistem akuntansi / keuangan (Accurate 5) Familiar dengan aplikasi perpajakan Familiar dengan microsoft office (terutama excel) Kualifikasi : Usia 22-27 tahun, tidak merokok Lulusan D3/S1 Akuntansi atau Pajak Jujur, Loyalitas Tinggi Pengalaman minimal 1 thn Mampu bekerja individu dan tim Waktu Bekerja : Senin – Jumat Jam 08.00 – 17.00 Tunjangan : Uang makan BPJS Kesehatan BPJS Ketenagakerjaan PPh21 Lain-lain",1,0,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",,0,0,20/12/2022 07:21:34,https://www.jobstreet.co.id/id/job/staff-akuntansi-dan-pajak-4150715?jobId=jobstreet-id-job-4150715&sectionRank=26474&token=0~75ab55bf-166b-45a0-923e-c6512e694ccb&fr=SRP%20Job%20Listing
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f371975b6d30177258c9c09421f33fdf.jpeg,ASS OPERATIONAL TEAM,PT. BOS TOBOS INDONESIA,Tangerang,0,0,Penuh Waktu,Operations | Skills Operations Management Public Speaking Copywriting & Editing Live Streaming Operator Data Analysis,,"Deskripsi pekerjaan ASS OPERATIONAL TEAM PT. BOS TOBOS INDONESIA Kualifikasi: Pendidikan minimal S1  Kreatif, inovatif, dan open minded Memiliki pengalaman bidang e-commerce atau platform sosial media Memiliki kemampuan analisi data dengan baik Menguasai teknik penulisan dan story telling / public speaking yang baik Mengikuti perkembangan platform media sosial Mempu berbahasa Inggris aktif (bahasa mandarin diutamakan) Mampu bekerja di bawah tekanan dan dalam team (prefer di hari libur atau weekend)",1,3,,IDR,100,4.000.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/ass-operational-team/79f9be04-3504-4afd-afd4-ef9935883f90
https://karir-production.nos.jkt-1.neo.id/logos/84/3157184/rgflogo.jpg,Japanese Speaker GA Staff - Trading - Cikarang (A-83572),PT RGF Human Resources Agent Indonesia,Cikarang - Cikarang,0,0,,Persyaratan Maximum 28 years old. Have minimum JLPT N3 certificate. Pay attention to self appearance. Computer literate (Microsoft office). [Only CV in English will be processed],Pemula / Staf,"Tanggung Jawab As receptionist: Answer any inquiry (phone call, e-mail or guest). General GA work: Making purchase requisition and purchase order. Making letter out. Another task as assigned.",1,0,Sarjana/S1,IDR,5.000.000,6.000.000,08/12/2022 09:36:45,https://www.karir.com/opportunities/1355539
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d6f6e42d2377231f3238ab1f2c10328c.png,Network Security Engineer (Experience),Sysdata.id,Jakarta,0,0,Penuh Waktu,Engineering | Skills Cisco Networking (ccna) Network Security Networking Fortinet NSE4,,"Deskripsi pekerjaan Network Security Engineer (Experience) Sysdata.id Deskripsi Pekerjaan:
1. Melakukan tugas operasional sehari-hari seperti perubahan konfigurasi yang diminta customer dan juga aktivitas migrasi (apabila diperlukan).
2. Memberikan rekomendasi perbaikan terkait network configuration.
3. Memberikan rekomendasi desain bedasarkan kondisi existing ke arah best practice.
4. Melakukan Remote Support 24x7 terhadap issue technical jika diperlukan.
5. Monitoring uptime dan performance Infrastruktur yang ada.
6. Menjaga SLA Infrastruktur sesuai dengan standard customer
7. Melakukan troubleshoot, menjadi eskalasi dari customer dan dan bisa melakukan analisa dengan baik ketika eskalasi ataupun ke principal terkait issue yang terjadi.
8. Melakukan supervisi atau eskalasi terhadap L1 Engineer/Junior Network Engineer
9. Bekerjasama dengan principal terkait issue/incident yang terjadi di Infrastruktur customer

Persyaratan Kandidat :
1. Pengalaman Kerja 1-2 Tahun di bidang Network Security lebih diutamakan.
2. Pendidikan minimal D3/S1 dan memiliki ATTITUDE yang BAIK.
3. Memiliki pemahaman konsep TCP/IP yang kuat.
4. Memiliki pengalaman hands-on, project, dan konsep yang kuat di Network Routing Protocol (Static, OSPF) dan Switching.
5. Memiliki pengalaman di Bidang Network Security (NGFW) dan Fortinet (Lebih diutamakan)
4. Memiliki Sertifikasi CCNP-SEC/NSE-4/NSE-7 atau setara lebih diutamakan, dibuktikan dengan kemampuan mendemostrasikan skill tersebut dengan baik.
5. Bersedia ditempatkan di customer (Banking) maupun di datacenter kapanpun terutama dalam kondisi urgent.
6. Bersedia bekerja dan under call 24x7 atau weekend ketika ada problem yang terjadi.
7. Mau bekerja di area Jabodetabek dan sekitarnya.
8. Fast responses is MANDATORY.
9. Responsif dan memiliki kemampuan komunikasi yang baik (Indonesia/Inggris).
10. Bersedia bekerja secara shifting.
11. Memiliki growth mindset dan kemampuan untuk explore teknologi terbaru.
12. Bersedia melakukan perjalanan dinas.",1,3,,IDR,7.000.000,8.500.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/network-security-engineer-experience/ca112355-250b-4cd1-90a0-418c5b28315d
https://jobindo.com/mobile/thumbnails/815479972.jpg,Administrasi,PT. BPR Prima Kredit Utama,"Surabaya, Jawa Timur",0,0,,"Persyaratan Kriteria : 
 
 Pria / Wanita 
 Usia max 25 tahun 
 Pendidikan minimal D3 / sedang kuliah minimal semester IV 
 Berpenampilan menarik dan memiliki kemampuan komunikasi yang baik 
 Ulet, jujur, pekerja keras 
 Penempatan di Surabaya",,,0,2,Diploma 3 ,,0,0,11/04/2016 12:18:00,https://jobindo.com/Lowongan-Pekerjaan-administrasi-1597.html
https://image-service-cdn.seek.com.au/dcd27f0af247eb20634a140097396eb1d59c9a8d/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Account Officer / Relationship Officer (Placement: Makassar),PT Hino Finance Indonesia,,0,0,,,,,0,0,,,0,0,23/12/2022 03:02:56,https://www.jobstreet.co.id/id/job/account-officer-relationship-officer-placement%3A-makassar-4154663?jobId=jobstreet-id-job-4154663&sectionRank=18404&token=0~806cc86c-d0c5-4ee3-8b20-08d12ccd3fd6&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/96133379.jpg,Sales Bangunan (Madura),ARGA CORP,"Pamekasan, Jawa Timur",0,0,,"Persyaratan 
 Diutamakan  domisili Madura 
 DiutamakanDapat Segera BergabungdanAchievement Oriented 
 Diutamakan Berpengalaman Di Bidang Sama (Sales Bahan Bangunan atau Sales Keramik) 
 Diutamakan Laki - Laki 
 Usia 20 - 35 Th 
 Mampu Bekerja dengan target dan kooperatif",,,2,5,SLTA/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-sales-bangunan-madura-17503.html
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/bed367da03f7fb839ca88e00047f722d.jpeg,Casual (Part time) Crew Service,PT SABOTEN MILENIAL INDONESIA,Malang,0,0,Part-Time,"Other | Skills Service Excellent Good Communication Skills Ceria, energic dan positive",,Deskripsi pekerjaan Casual (Part time) Crew Service PT SABOTEN MILENIAL INDONESIA Job Description: 1. Melayani customer dalam penyajian makanan  2. Membantu customer resto,0,1,,,0,0,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/casual-part-time-crew-service/ff6b4a8f-bdd9-4f70-88c8-baedb9f95d89
https://jobindo.com/mobile/thumbnails/15222821.jpg,Marketing Supervisor,PT. Mitra Insan Sejahtera,Seluruh Indonesia,0,0,,"Persyaratan 
 Max 35 th. Min SMA/ SMK Segala Jurusan. 
 Pengalaman min 2 th sebagai Medical Representative.",,"
 Deskripsi Pekerjaan
Mengorganisir dan memberikan pengarahan terhadap Medical Representatif.
Membuat laporan kepada Area Sales Manager terhadap pencapaian target sales.
Problem Solving terhadap masalah yang dihadapi Medical Representatif.
 ",2,5,Sarjana ,,0,0,29/06/2018 16:34:00,https://jobindo.com/Lowongan-Pekerjaan-marketing-supervisor-34620.html
https://image-service-cdn.seek.com.au/26372c56966c0e958cc7e57af01a926e7882992d/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Full-Stack Java Web Developer,Next TI,,0,0,,,,,0,0,,,0,0,28/12/2022 20:00:55,https://www.jobstreet.co.id/id/job/full-stack-java-web-developer-4141753?jobId=jobstreet-id-job-4141753&sectionRank=18599&token=0~8b8fc3cc-f291-4ac6-bd93-b2d8ac1c0b29&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/54827426.jpg,Guru Bahasa Mandarin Part time,Speak One,"Denpasar, Bali",0,0,,"Persyaratan 
 Pengalaman mengajar minimal 1 tahun 
 Pria/wanita usia 25 - 40 tahun 
 Fresh Graduate dipersilahkan melamar 
 Mempunyai waktu yang flesibel 
 Pendidikan segala jenjang bisa melamar dengan persyaratan kemampuan mandarin setara HSK 5",,"
 Deskripsi Pekerjaan
Mengajar Bahasa Mandarin
Mengkoreksi hasil penilaian siswa
Melaporkan perkembangan siswa
Melaporkan nilai hasil akhir siswa
Mengikuti Training mingguan

",0,2,Sarjana ,,0,0,28/08/2019 16:18:00,https://jobindo.com/Lowongan-Pekerjaan-guru-bahasa-mandarin-48129.html
https://jobindo.com/mobile/thumbnails/53909074.jpg,Project Controller,PT REFRATECH MANDALA PERKASA,"Bogor, Jawa Barat",0,0,,"Persyaratan 
 Laki - LAki / Wanita 
 Usia Max. 35 Tahun 
 Pendidikan Min. D III Akutansi 
 Pengalaman Min. 1 Tahun di posisi yang sama 
 Bahasa Inggris min. Pasif 
 Terbiasa bekerja di area project 
 Terbiasa dengan Laporan keuangan dan budget project 
 Tegas, Jujur, Disiplin, Tanggung Jawab, Inisiatif & Dapat Bekerjasama Dengan Tim 
 Mengerti Perbankan 
 Area bekerja Citeureup - Bogor",,,2,5,Diploma 3 ,,0,0,20/07/2017 12:26:00,https://jobindo.com/Lowongan-Pekerjaan-project-controller-21780.html
https://jobindo.com/mobile/thumbnails/32140774.jpg,Sales Executive,PT. Indonesia Media Televisi (BigTV),"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan Kualifikasi 
 
 Usia Max. 30 tahun 
 Pendidikan Min. SMA/Sederajat 
 Komunikatif 
 Pengalaman sebagai Sales Min. 1 Tahun 
 Jujur, Kreatif, Mampu Bekerja di bawah tekanan 
 Berpenampilan Rapih dan Menarik",,,0,2,SLTA/Sederajat ,,0,0,07/03/2016 09:27:00,https://jobindo.com/Lowongan-Pekerjaan-sales-executive-1093.html
https://jobindo.com/mobile/thumbnails/38954760.jpg,CMO Mobil (Jakarta Timur),PT Mega Central Finance,"Jakarta Timur, DKI Jakarta",0,0,,"Persyaratan 
 Usia maksimal 30 tahun 
 Pendidikan minimal D3 sederajat 
 Memiliki kendaraan sendiri dan memiliki SIM C 
 Memiliki kemampuan persuasif & analisis yang baik 
 Menyukai pekerjaan lapangan dan bisa bekerja dengan target 
 Penempatan : Jakarta Timur (Duren Sawit)",,"
 Deskripsi Pekerjaan
Melakukan penjualan agar mampu mencapai target yang telah diberikan oleh perusahaan
Bekerjasama dengna Dealer untuk melakukan kegiatan penjualan Mobil Baru sesuai dengan prosedur yang ditetapkan
Membina hubungan baik dengan Dealer sebagai bentuk upaya pemenuhan target penjualan
Membuat laporan aktivitas penjualan harian, mingguan dan bulanan

",0,2,Diploma 3 ,,0,0,02/11/2017 12:17:00,https://jobindo.com/Lowongan-Pekerjaan-cmo-mobil-jakarta-23976.html
https://jobindo.com/mobile/thumbnails/15222821.jpg,Store Supervisor,PT. Mitra Insan Sejahtera,Seluruh Indonesia,0,0,,"Persyaratan 
 Wanita. 
 Usia maks.26th. 
 Pendidikan min D3 Segala Jurusan.",,"
 Deskripsi Pekerjaan
Memberikan konsultasi kepada customer tentang produk kesehatan: obat, vitamin/ suplemen, alat kesehatan.
Mencapai komitmen sales yg disepakati dg atasan supaya mencapai Growth 24 yg positif.
Memperhatikan ketersediaan stok barang: order barang ke gudang atau melakukan retur barang selama masih dalam periode yg bisa diterima oleh gudang atau supplier.
 ",2,5,Diploma 3 ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-store-supervisor-46184.html
https://image-service-cdn.seek.com.au/0d0e358d36ff8e52ffcd80b30670947a700939ca/a868bcb8fbb284f4e8301904535744d488ea93c1,Product Specialist Senior Supervisor,KalGen DNA,,0,0,,,,,0,0,,,0,0,16/12/2022 12:23:41,https://www.jobstreet.co.id/id/job/product-specialist-senior-supervisor-4147807?jobId=jobstreet-id-job-4147807&sectionRank=24428&token=0~e0b4ec9b-72f5-491b-9273-1025ddc9106d&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/bb58e08830426abf2e0167e9891c65d1dcf5fc2a/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Product Specialist,PT Bio Axion Healthindo,,51,200,Penuh Waktu,"Penjualan / Pemasaran ,  Penjualan Ritel",Pegawai (non-manajemen & non-supervisor),"Urain Tugas : Melakukan detailing/pengenalan produk ke user (RS, Dinas, Apotek, Klinik, dll) Membuat data, jadwal dan mencatat outlet - otlet yang telah dan akan dikunjungi Membuat rencana untuk produk-produk yang dipasarkan pada setiap outlet Mengupdate informasi di lapangan seperti kendala, aktivitas kompetitor, kebijakan outlet yang ada dilapangan Mendapatkan informasi di lapangan untuk produk-produk yang dibutuhkan oleh setiap outlet. Membantu untuk menagih piutang distributor lokal / pelanggan khususjika dibutuhkan Kualifikasi : Usia maksimal 35 tahun Pendidikan minimal SMA/Sederajat Pengalaman minimal 2 tahun dibidang yang sama (ALKES) lebih diutamakan Berorientasi dengan target Dapat berkomunikasi dengan baik Representatif :  JAKARTA SELATAN, LAMPUNG - BENGKULU, MEDAN, ACEH, MALANG, TANGERANG, CIREBON, MAKASSAR, DAN SURABAYA ",1,0,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",,0,0,09/12/2022 08:09:36,https://www.jobstreet.co.id/id/job/product-specialist-4138617?jobId=jobstreet-id-job-4138617&sectionRank=29822&token=0~ac08f9d1-fff1-47ae-9a18-a5d32f43ea20&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/60527d5e5e71292c623df611e7981f4ccdcf96fe/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Legal Personnel,PT Karunia Kuliner Indonesia (Restaurant Remboelan),Jakarta Raya,501,1000,Penuh Waktu,"Pelayanan ,  Pengacara / Asisten Legal",Pegawai (non-manajemen & non-supervisor),"Requirements  : Maximal age 25 years old Bachelor's Degree in Law Minimum 2 years experience in HR & Legal or relevant position. Have good communication, interpersonal, and critical-based problem-solving skills Proactive and able to identify issues and handle them properly acquired to company regulations. Understand HRD systems and procedures. Excellent in regulations and the law of employment. Excellent knowledge of labor law, and keeping up to date with government regulations. Must have been fully vaccinated with Covid-19. Job Description : Plans, implements, analyzes, monitors, and assesses the operation of the internal and external legality of the Company. Responsible for the availability and sustainability of permits/documents required for the legality of the Company. Review and revise Company Regulations/Peraturan Perusahaan (PP), Collective Labour Agreement (CLA), and labor-related policies and procedures. Responsible for industrial relations and reviewing legal opinions on legal issues experienced by the Company. Maintain communication with labor unions and the government. Responsible audit for Company regulation and make sure practices are aligned with government regulations. Participate actively in submitting ideas for improvements to the structure or foundation related to the development or renewal of legal practices or legal regulations that apply and relate to the Company. Provide day-to-day legal advice and consultancy for cross-functional departments.",2,0,Sarjana (S1),,0,0,29/12/2022 09:40:45,https://www.jobstreet.co.id/id/job/legal-personnel-4161423?jobId=jobstreet-id-job-4161423&sectionRank=13753&token=0~fdbfad89-987f-4ec8-96e6-c56e341f94b8&fr=SRP%20Job%20Listing
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d6a85f4c727de2d72cb3ae87ef36d3e4.png,Graphic Designer,PT. Mega Harapan Mulia (Kelas.com),"Grogol Petamburan, Jakarta",0,0,Penuh Waktu,Design | Skills Motion Graphics Graphic Design Adobe Illustrator Product Design Design Thinking Adobe Photoshop,,"Deskripsi pekerjaan Graphic Designer PT. Mega Harapan Mulia (Kelas.com) Tanggung jawab : Membuat Desain Grafis untuk keperluan sosial media. Mampu merancang konten inovasi material promosi : banner, flyer, poster, dan materi promosi lainnya dengan konsep kreatif. Memiliki kemampuan dasar editing video. Berkolaborasi dengan Digital Marketing untuk membuat konten promosi. Kualifikasi : Dapat bekerja sama dengan tim. Jujur dan memiliki kemauan untuk terus belajar. Target oriented dan berpikir secara rasional dengan menimbang  risk-reward . Memiliki keterampilan dalam komunikasi. Menguasai Adobe Photoshop, Adobe Illustration Adobe Premiere, dan Adobe After Effects jadi nilai tambah. Kreatif dalam membuat konsep dan memiliki selera yang baik dalam membuat desain dan video kreatif.",1,3,,IDR,4.650.000,5.100.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/graphic-designer/4637b844-51a6-4883-ac18-f0291ec64523
https://image-service-cdn.seek.com.au/5a3af6aef73aefc68566a4c26b6f9b36cb214c9e/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,IT BUSINESS ANALYST,PT Mega Central Finance,Jakarta Raya,2001,5000,Penuh Waktu,"Komputer/Teknologi Informasi ,  IT-Perangkat Lunak",Pegawai (non-manajemen & non-supervisor),"Candidate must possess at least a Bachelor's Degree, Master's Degree / Post Graduate Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent. At least 1 year(s) of working experience in the related field is required for this position. Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent. Full-Time position(s) available. Job Description : - Mengidentifikasi dan menganalisis potensi risiko & masalah dari suatu project - Membuat Functional Specification Document (FSD), yang digunakan sebagai dasar pembuatan program - Mengumpulkan data dan mendefinisikan kebutuhan dengan menterjemahkannya dari business requirements menjadi functional requirements. Kualifikasi Khusus : 1. Menguasai hal-hal yang berhubungan dengan bisnis proses analis dan membuat dokumentasi diagram seperti Flowchart, Entity Relationship Diagram, Use Case, Activity Diagram, Sequence Diagram, dll 2. Menguasai SQL Server (Structure Query Language) & Visio 3. Mampu berkomunikasi dengan baik (meeting, presentasi) 4. Memiliki daya analisa yang tinggi 5. Memiliki keinginan untuk belajar hal baru",2,0,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",,0,0,14/12/2022 02:00:43,https://www.jobstreet.co.id/id/job/it-business-analyst-4143260?jobId=jobstreet-id-job-4143260&sectionRank=27380&token=0~84866e95-4998-4d38-8dc7-ee9dd3ea55b8&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/e328b32ca5113f006c3ea8a1bce29d5d595d0e0a/a868bcb8fbb284f4e8301904535744d488ea93c1,IT Project Manager,PT Logique Digital Indonesia,Jakarta Raya,51,200,,,,,0,0,,,0,0,28/12/2022 08:46:39,https://www.jobstreet.co.id/id/job/it-project-manager-4159984?jobId=jobstreet-id-job-4159984&sectionRank=16556&token=0~38a457af-024b-461c-97e4-ebc568e2940c&fr=SRP%20Job%20Listing
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e1ad1acdab7e6df8de3891da1aa9c2ac.jfif,FREELANCE EKONOMI DAN BAHASA INDONESIA BOGOR,Edulab Indonesia,Bogor,0,0,Part-Time,Education | Skills Good Teamwork Good Communication Skills Good Teaching Skill,,Deskripsi pekerjaan FREELANCE EKONOMI DAN BAHASA INDONESIA BOGOR Edulab Indonesia - MENGAJAR KELAS 9-12 SMA DAN UTBK - MELAKUKAN KONSULTASI JURUSAN DAN PERKEMBANGAN (PSIKOLOGIS),0,1,,IDR,500.000,1.500.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/freelance-ekonomi-dan-bahasa-indonesia-bogor/351907f4-598c-42c1-8a7d-965d44dc5098
https://jobindo.com/mobile/thumbnails/379283436.jpg,Administrasi Keuangan,Yayasan Pengembangan Profesi Indonesia (YPPI),"Karawang, Jawa Barat",0,0,,"Persyaratan Job Desc: 
 
 Mencatat penerimaan dan pengeluaran harian 
 Mengumpulkan dan mencatat dokumen transaksi 
 Menyusun Laporan harian dan menyusun buku besar berkala secara mingguan 
 Menyusun dan membayar tagihan berdasarkan schedule dan prioritasnya 
 Menyusun laporan bulanan 
 Menyusun laporan keuangan per semester",,,0,2,Diploma 3 ,,0,0,18/02/2016 09:55:00,https://jobindo.com/Lowongan-Pekerjaan-administrasi-keuangan-2666.html
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9bcc0d8b8aa5dd1aeb70015ae310a50e.jpg,Video Editor,Pt Super Giga Generasi,"Kembangan, Jakarta",0,0,Penuh Waktu,Media & Communications | Skills Graphic Design Software Visual Design Video Editing,,"Deskripsi pekerjaan Video Editor Pt Super Giga Generasi Requirements: Able to Work From Office (based in Puri Kembangan, Jakarta Barat) Familiar with design software such as : Photoshop, Illustrator, Premiere, Animation, Video Editing, Corel Draw, or After Effect Have a minimum experience for all Graphic Visual (Video / Animation campaign) is a plus Creative, proactive, and a strong team player Excellent in managing timelines and able to work in a fast-paced environment Able to join as soon as possible for a minimum of 6 months internship

 Benefit: Work from home, yeah! Flexible hours Learn & train by Fotoyu's expert engineers Casual dress code Competitive salary Fun & humble culture Office Perks Team bonding events Potential intern graduates will be accepted as full-time employees",0,1,,IDR,4.000.000,4.500.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/video-editor/098ef435-50a3-4de4-8ccc-38de40033e5f
https://jobindo.com/mobile/thumbnails/250699984.jpg,Staf Admin Keuangan,PT. CHANDRA EKAJAYA LOGISTIK,"Jakarta Utara, DKI Jakarta",0,0,,"Persyaratan 
 Laki-Laki AtauPerempuan UmurMax, 30 
 Minimal Lulusan Sma 
 Bisa MengopersionalkanKomputer Ms Office 
 Bisa Bekerja Di Bawah Tekanan 
 Diutamakan Berpengalaman Keuangan Ekpedisi Container",,"
 Deskripsi Pekerjaan
Memverifikasi Dan Input Biaya Operasional Usaha
Berkomunikasi Dengan Beberapan Agent Kami
Melakukan Pekerjaan Lain Yang Berhubungan Dengan Keuangan

",0,2,SLTA/Sederajat ,,0,0,15/07/2021 23:23:00,https://jobindo.com/Lowongan-Pekerjaan-staf-admin-keuangan-58730.html
https://jobindo.com/mobile/thumbnails/460712747.jpg,Pelaksana Pelatihan,PT. Maduroo International,"Lumajang, Jawa Timur",0,0,,"Persyaratan 
 Wanita dan pria, usia max. 31 tahun, berpenampilan menarik 
 Pendidikan min. D3 semua jurusan 
 Pengalaman kerja sebagai guru/ pengajar, trainer, marketing, public speaker, minimal 2 tahun 
 Memiliki kemampuan komunikasi antar personal yang baik dan berkomunikasi didepan umum (presentasi) dengan baik 
 Percaya diri, ulet dan berkepribadian menarik 
 Mengerti tentang perkembangan teknologi 
 Penempatan di Lumajang, Jawa Timur",,"
 Deskripsi Pekerjaan
Melakukan pelatihan mengenai produk kepada team di Area Lumajang, Jawa Timur
Melaksanakan administratif pelatihan
Membuat laporan hasil pelatihan

",2,5,Diploma 3 ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-pelaksana-pelatihan-18845.html
https://jobindo.com/mobile/thumbnails/46352797.jpg,Marketing P2P Brand Assistant Manager,PT Kas Wagon Indonesia (Cashwagon),"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan 
 Proven working experience as brand manager or associate brand manager 
 Proven ability to develop brand and marketing strategies and communicate recommendations to executives 
 Experience in identifying target audiences and devising effective campaigns 
 Excellent understanding of the full marketing mix 
 Strong analytical skills partnered with a creative mind 
 Data-driven thinking and an affinity for numbers 
 Outstanding communication skills 
 Up-to-date with latest trends and marketing best practices 
 Degree in marketing or a related field 
 Google Adwords, Google Analytics, Double click Bid Manager, Google Tag Manager experience 
 Facebook ADS handling experience at least 3 years 
 Ms Office, Access powerpoin 
 Good at presentation 
 Good in English",,"
 Deskripsi Pekerjaan
Brand strategy, including the setting of style guides, brand guidelines, brand vision and value proposition for short as well as long term
Planning and execution of all communications and media actions on all channels, including online and social media
Assisting with product development, pricing and new product launches as well as developing new business opportunities
Creating and managing promotional collateral to establish and maintain product branding
Managing the budget for advertising and promotional items
Competitor and customer insights analysis
Analysis of sales forecasts and relevant financials and reporting on product sales
Lead creative development to motivate the target audience to “take action”
Monitor market trends, research consumer markets and competitors’ activities
Monitor product distribution and consumer reactions
Digital sales strategy development for different channels and countries, creation of separate strategies for each traffic source
Media plans and forecasts for future activities, including online and offline
Daily/weekly/monthly control of acquisition funnels and ads performance
Control and coordination of agencies and affiliate partners
Control and launching of projects with affiliate partners (incl Preparing technical requirements for implementation postback or other tracking)
Handling of Google and Facebook - Full understanding of all settings of these marketing tools: specific targetings, preparing custom audience list, forecast, analysis. Different types of campaigns (CPC, CPL, CPM etc)
Control and review of sms and email content

",2,5,Sarjana ,,0,0,07/01/2020 15:47:00,https://jobindo.com/Lowongan-Pekerjaan-marketing-pp-brand-51308.html
